x,y,file1,line1,file2,line2
12,30,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,12 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,30
12,33,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,12 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,33
12,36,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,12 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,36
12,37,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,12 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,37
13,13,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,13 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,13
14,14,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,14 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,14
15,9,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,15 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,9
15,12,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,15 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,12
15,15,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,15 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,15
15,18,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,15 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,18
15,21,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,15 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,21
15,24,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,15 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,24
15,27,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,15 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,27
15,30,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,15 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,30
15,33,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,15 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,33
15,36,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,15 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,36
15,37,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,15 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,37
16,16,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,16 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,16
17,17,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,17 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,17
18,9,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,18 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,9
18,12,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,18 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,12
18,15,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,18 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,15
18,18,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,18 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,18
18,21,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,18 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,21
18,24,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,18 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,24
18,27,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,18 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,27
18,30,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,18 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,30
18,33,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,18 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,33
18,36,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,18 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,36
18,37,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,18 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,37
19,19,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,19 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,19
20,20,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,20 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,20
21,9,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,21 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,9
21,12,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,21 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,12
21,15,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,21 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,15
21,18,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,21 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,18
21,21,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,21 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,21
21,24,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,21 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,24
21,27,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,21 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,27
